value,var,paired,file,query,target,tool,type,perc,value_dbl
NaN,junction_none_perc,single,statistics_AdaptersV3/human_t1r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,biokanga_U3,multi,FALSE,NaN
0,junction_left_n,single,statistics_AdaptersV3/human_t1r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,biokanga_U3,multi,FALSE,0.0
NaN,junction_left_perc,single,statistics_AdaptersV3/human_t1r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,biokanga_U3,multi,FALSE,NaN
0,junction_right_n,single,statistics_AdaptersV3/human_t1r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,biokanga_U3,multi,FALSE,0.0
NaN,junction_right_perc,single,statistics_AdaptersV3/human_t1r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,biokanga_U3,multi,FALSE,NaN
0,junction_both_n,single,statistics_AdaptersV3/human_t1r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,biokanga_U3,multi,FALSE,0.0
NaN,junction_both_perc,single,statistics_AdaptersV3/human_t1r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,biokanga_U3,multi,FALSE,NaN
20000000,total_reads,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,FALSE,2e7
72.7%,total_read_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,72.7
99.73%,unique_read_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,99.73
0.18%,perc_reads_incorrect,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,0.18
2.19%,perc_reads_ambiguous,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,2.19
24.91%,perc_reads_unaligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,24.91
75.09%,perc_reads_aligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,75.09
13.4601%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,13.4601
2000000000,total_bases,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,FALSE,2e9
70.5%,total_bases_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,70.5
99.36%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,99.36
0.44%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,0.44
2.19%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,2.19
26.85%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,26.85
73.15%,perc_bases_aligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,73.15
0.0174%,perc_bases_insertions,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,0.0174
0.0173%,perc_bases_deletions,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,0.0173
15.0599%,insertion_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,15.0599
74.12%,insertion_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,74.12
15.12%,deletion_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,15.12
73.03%,deletion_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,73.03
6.03%,skipping_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,6.03
37.2%,skipping_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,37.2
6.0599%,junction_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,6.0599
37.92%,junction_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,37.92
113537,junction_none_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,FALSE,113537.0
5.86%,junction_none_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,5.86
1798,junction_left_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,FALSE,1798.0
0.09%,junction_left_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,0.09
1826,junction_right_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,FALSE,1826.0
0.09%,junction_right_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,0.09
1818697,junction_both_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,FALSE,1818697.0
93.94%,junction_both_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res.txt,statistics_AdaptersV3,human_t1r1,hisat2,single,TRUE,93.94
20000000,total_reads,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,2e7
74.06%,total_read_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,74.06
99.3%,unique_read_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,99.3
0.51%,perc_reads_incorrect,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.51
0(2.19)%,perc_reads_ambiguous,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.0
25.42%,perc_reads_unaligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,25.42
74.58%,perc_reads_aligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,74.58
13.4601%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,13.4601
2000000000,total_bases,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,2e9
71.81%,total_bases_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,71.81
98.93%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,98.93
0.77%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.77
0(2.19)%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.0
27.41%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,27.41
72.59%,perc_bases_aligned,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,72.59
0.0174%,perc_bases_insertions,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.0174
0.0173%,perc_bases_deletions,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.0173
14.7399%,insertion_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,14.7399
72.51%,insertion_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,72.51
14.77%,deletion_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,14.77
71.25%,deletion_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,71.25
6.3699%,skipping_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,6.3699
35.69%,skipping_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,35.69
6.4699%,junction_fd,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,6.4699
35.7299%,junction_fn,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,35.7299
20000000,total_reads,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,2e7
74.57%,total_read_accuracy,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,74.57
99.31%,unique_read_accuracy,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,99.31
0.51%,perc_reads_incorrect,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.51
0(2.19)%,perc_reads_ambiguous,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.0
24.91%,perc_reads_unaligned,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,24.91
75.09%,perc_reads_aligned,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,75.09
2000000000,total_bases,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,2e9
72.33%,total_bases_accuracy,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,72.33
98.94%,unique_bases_accuracy,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,98.94
0.76%,perc_bases_incorrect,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.76
0(2.19)%,perc_bases_ambiguous,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.0
26.89%,perc_bases_unaligned,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,26.89
73.11%,perc_bases_aligned,pairs,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,73.11
125366,junction_none_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,125366.0
6.22%,junction_none_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,6.22
2427,junction_left_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,2427.0
0.12%,junction_left_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.12
2305,junction_right_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,2305.0
0.11%,junction_right_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,0.11
1882933,junction_both_n,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,FALSE,1882933.0
93.53%,junction_both_perc,single,statistics_AdaptersV3/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t1r1,hisat2,multi,TRUE,93.53
20000000,total_reads,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,2e7
87.71%,total_read_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,87.71
99.06%,unique_read_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,99.06
0.83%,perc_reads_incorrect,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,0.83
0.0%,perc_reads_ambiguous,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,0.0
11.44%,perc_reads_unaligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,11.44
88.56%,perc_reads_aligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,88.56
13.4757%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,13.4757
2000000000,total_bases,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,2e9
79.08%,total_bases_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,79.08
97.23%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,97.23
2.25%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,2.25
0.0%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,0.0
18.66%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,18.66
81.34%,perc_bases_aligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,81.34
0.0711%,perc_bases_insertions,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,0.0711
0.068%,perc_bases_deletions,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,0.068
0% (no insertions called),insertion_fd,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,NA
100.0%,insertion_fn,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,NA
100.0%,deletion_fn,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,NA
100.0%,skipping_fn,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,NA
100.0%,junction_fn,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,TRUE,100.0
0,junction_none_n,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_none_perc,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,NaN
0,junction_left_n,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_left_perc,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,NaN
0,junction_right_n,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_right_perc,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,NaN
0,junction_both_n,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_both_perc,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res.txt,statistics_AdaptersV3,human_t2r1,biokanga,single,FALSE,NaN
20000000,total_reads,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,FALSE,2e7
87.71%,total_read_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,87.71
99.06%,unique_read_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,99.06
0.83%,perc_reads_incorrect,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,0.83
0(0.0)%,perc_reads_ambiguous,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,0.0
11.44%,perc_reads_unaligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,11.44
88.56%,perc_reads_aligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,88.56
13.4757%,perc_reads_true_introns,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,13.4757
2000000000,total_bases,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,FALSE,2e9
79.08%,total_bases_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,79.08
97.23%,unique_bases_accuracy,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,97.23
2.25%,perc_bases_incorrect,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,2.25
0(0.0)%,perc_bases_ambiguous,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,0.0
18.66%,perc_bases_unaligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,18.66
81.34%,perc_bases_aligned,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,81.34
0.0711%,perc_bases_insertions,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,0.0711
0.068%,perc_bases_deletions,single,statistics_AdaptersV3/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_AdaptersV3,human_t2r1,biokanga,multi,TRUE,0.068
